Path,Current Value,Recommended Fix
/products/a-steam-fruit-flavours-12mg-10ml-50vg-50pg,https://vapourism.myshopify.com/products/a-steam-fruit-flavours-12mg-10ml-50vg-50pg,https://www.vapourism.co.uk/products/a-steam-fruit-flavours-12mg-10ml-50vg-50pg
/products/11mg-nordic-spirit-extra-strong-nicotine-pouches-20-pouches,https://vapourism.myshopify.com/products/11mg-nordic-spirit-extra-strong-nicotine-pouches-20-pouches,https://www.vapourism.co.uk/products/11mg-nordic-spirit-extra-strong-nicotine-pouches-20-pouches
/products/20mg-ske-crystal-plus-replacement-pods-1-1%CF%89-2ml-1200-puffs-2pcs,https://vapourism.myshopify.com/products/20mg-ske-crystal-plus-replacement-pods-1-1%CF%89-2ml-1200-puffs-2pcs,https://www.vapourism.co.uk/products/20mg-ske-crystal-plus-replacement-pods-1-1%CF%89-2ml-1200-puffs-2pcs
/products/20mg-vault-bar-10k-refill-pod,https://vapourism.myshopify.com/products/20mg-vault-bar-10k-refill-pod,https://www.vapourism.co.uk/products/20mg-vault-bar-10k-refill-pod
/products/vapefly-jester-pro-cartridges-2ml-0-6ohm-0-8-ohm-1-2-ohm,https://vapourism.myshopify.com/products/vapefly-jester-pro-cartridges-2ml-0-6ohm-0-8-ohm-1-2-ohm,https://www.vapourism.co.uk/products/vapefly-jester-pro-cartridges-2ml-0-6ohm-0-8-ohm-1-2-ohm
/products/cbc-150mg-cbc-e-liquid-30ml,https://vapourism.myshopify.com/products/cbc-150mg-cbc-e-liquid-30ml,https://www.vapourism.co.uk/products/cbc-150mg-cbc-e-liquid-30ml
/products/orange-county-cbd-400mg-cbd-gummy-bears-small-pack,https://vapourism.myshopify.com/products/orange-county-cbd-400mg-cbd-gummy-bears-small-pack,https://www.vapourism.co.uk/products/orange-county-cbd-400mg-cbd-gummy-bears-small-pack
/products/0mg-bar-series-50ml-longfill-100pg,https://vapourism.myshopify.com/products/0mg-bar-series-50ml-longfill-100pg,https://www.vapourism.co.uk/products/0mg-bar-series-50ml-longfill-100pg
/products/8mg-gilo-nicotine-pouch-lemon-chock-20-pouches-buy-1-get-1-free,https://vapourism.myshopify.com/products/8mg-gilo-nicotine-pouch-lemon-chock-20-pouches-buy-1-get-1-free,https://www.vapourism.co.uk/products/8mg-gilo-nicotine-pouch-lemon-chock-20-pouches-buy-1-get-1-free
/products/250ml-e-liquid-mystery-box-nic-shots,https://vapourism.myshopify.com/products/250ml-e-liquid-mystery-box-nic-shots,https://www.vapourism.co.uk/products/250ml-e-liquid-mystery-box-nic-shots
/products/purple-dank-strain-profile-premium-terpenes-pineapple-express,https://vapourism.myshopify.com/products/purple-dank-strain-profile-premium-terpenes-pineapple-express,https://www.vapourism.co.uk/products/purple-dank-strain-profile-premium-terpenes-pineapple-express
/products/vaporesso-corex-3-0-replacement-pods-2ml-0-6ohm-0-8ohm-1-2ohm,https://vapourism.myshopify.com/products/vaporesso-corex-3-0-replacement-pods-2ml-0-6ohm-0-8ohm-1-2ohm,https://www.vapourism.co.uk/products/vaporesso-corex-3-0-replacement-pods-2ml-0-6ohm-0-8ohm-1-2ohm
/products/zland-mini-by-zlabs-stackable-pod-vape-kit,https://vapourism.myshopify.com/products/zland-mini-by-zlabs-stackable-pod-vape-kit,https://www.vapourism.co.uk/products/zland-mini-by-zlabs-stackable-pod-vape-kit
/products/10mg-pixie-juice-bar-style-nic-salt-10ml-50vg-50pg,https://vapourism.myshopify.com/products/10mg-pixie-juice-bar-style-nic-salt-10ml-50vg-50pg,https://www.vapourism.co.uk/products/10mg-pixie-juice-bar-style-nic-salt-10ml-50vg-50pg
/products/aztec-cbd-900mg-cbd-wax-crumble-1g,https://vapourism.myshopify.com/products/aztec-cbd-900mg-cbd-wax-crumble-1g,https://www.vapourism.co.uk/products/aztec-cbd-900mg-cbd-wax-crumble-1g
/products/20mg-ske-crystal-pro-600-prefilled-pod-vape-kit,https://vapourism.myshopify.com/products/20mg-ske-crystal-pro-600-prefilled-pod-vape-kit,https://www.vapourism.co.uk/products/20mg-ske-crystal-pro-600-prefilled-pod-vape-kit
/products/nkd-50mg-cbd-specialty-activated-charcoal-soap-bar-100g,https://vapourism.myshopify.com/products/nkd-50mg-cbd-specialty-activated-charcoal-soap-bar-100g,https://www.vapourism.co.uk/products/nkd-50mg-cbd-specialty-activated-charcoal-soap-bar-100g
/products/100mg-aroma-king-triple-kick-nonic-pouches-25-pouches,https://vapourism.myshopify.com/products/100mg-aroma-king-triple-kick-nonic-pouches-25-pouches,https://www.vapourism.co.uk/products/100mg-aroma-king-triple-kick-nonic-pouches-25-pouches
/products/aspire-pockex-pyrex-extended-replacement-glass,https://vapourism.myshopify.com/products/aspire-pockex-pyrex-extended-replacement-glass,https://www.vapourism.co.uk/products/aspire-pockex-pyrex-extended-replacement-glass
/products/elux-legend-prime-5000-refillable-pod-kit-1x20mg-nic-salt-10ml,https://vapourism.myshopify.com/products/elux-legend-prime-5000-refillable-pod-kit-1x20mg-nic-salt-10ml,https://www.vapourism.co.uk/products/elux-legend-prime-5000-refillable-pod-kit-1x20mg-nic-salt-10ml
/products/nectar-gold-vaporizer-cooling-unit,https://vapourism.myshopify.com/products/nectar-gold-vaporizer-cooling-unit,https://www.vapourism.co.uk/products/nectar-gold-vaporizer-cooling-unit
/products/10mg-ivg-pro-12-prefilled-pod-vape-kit-10000-puffs,https://vapourism.myshopify.com/products/10mg-ivg-pro-12-prefilled-pod-vape-kit-10000-puffs,https://www.vapourism.co.uk/products/10mg-ivg-pro-12-prefilled-pod-vape-kit-10000-puffs
/products/0mg-imp-jar-original-100ml-shortfill-50vg-50pg,https://vapourism.myshopify.com/products/0mg-imp-jar-original-100ml-shortfill-50vg-50pg,https://www.vapourism.co.uk/products/0mg-imp-jar-original-100ml-shortfill-50vg-50pg
/products/35mg-nois-cool-strong-mini-nicotine-pouches-33-pouches,https://vapourism.myshopify.com/products/35mg-nois-cool-strong-mini-nicotine-pouches-33-pouches,https://www.vapourism.co.uk/products/35mg-nois-cool-strong-mini-nicotine-pouches-33-pouches
/products/10mg-ohm-boy-slt-10ml-nic-salt-50vg-50pg,https://vapourism.myshopify.com/products/10mg-ohm-boy-slt-10ml-nic-salt-50vg-50pg,https://www.vapourism.co.uk/products/10mg-ohm-boy-slt-10ml-nic-salt-50vg-50pg
/products/vapefly-jester-pro-pod-system-kit-1000mah-2ml,https://vapourism.myshopify.com/products/vapefly-jester-pro-pod-system-kit-1000mah-2ml,https://www.vapourism.co.uk/products/vapefly-jester-pro-pod-system-kit-1000mah-2ml
/products/sensi-cbd-1500mg-cbd-broad-spectrum-tincture-oil-30ml-buy-1-get-1-free,https://vapourism.myshopify.com/products/sensi-cbd-1500mg-cbd-broad-spectrum-tincture-oil-30ml-buy-1-get-1-free,https://www.vapourism.co.uk/products/sensi-cbd-1500mg-cbd-broad-spectrum-tincture-oil-30ml-buy-1-get-1-free
/products/endoca-300mg-cbd-face-body-oil-200ml,https://vapourism.myshopify.com/products/endoca-300mg-cbd-face-body-oil-200ml,https://www.vapourism.co.uk/products/endoca-300mg-cbd-face-body-oil-200ml
/products/no-frills-collection-sugar-rush-80ml-shortfill-0mg-80vg-20pg,https://vapourism.myshopify.com/products/no-frills-collection-sugar-rush-80ml-shortfill-0mg-80vg-20pg,https://www.vapourism.co.uk/products/no-frills-collection-sugar-rush-80ml-shortfill-0mg-80vg-20pg
/products/15mg-helwit-extra-strong-mocha-nicotine-pouches-20-pouches,https://vapourism.myshopify.com/products/15mg-helwit-extra-strong-mocha-nicotine-pouches-20-pouches,https://www.vapourism.co.uk/products/15mg-helwit-extra-strong-mocha-nicotine-pouches-20-pouches
/products/cbd-vas-100mg-cbd-lip-care-10ml-buy-1-get-2-free,https://vapourism.myshopify.com/products/cbd-vas-100mg-cbd-lip-care-10ml-buy-1-get-2-free,https://www.vapourism.co.uk/products/cbd-vas-100mg-cbd-lip-care-10ml-buy-1-get-2-free
/products/zeltu-x3-vape-pod-kit,https://vapourism.myshopify.com/products/zeltu-x3-vape-pod-kit,https://www.vapourism.co.uk/products/zeltu-x3-vape-pod-kit
/products/kelly-white-nicotine-pouch-glitter-refill-can,https://vapourism.myshopify.com/products/kelly-white-nicotine-pouch-glitter-refill-can,https://www.vapourism.co.uk/products/kelly-white-nicotine-pouch-glitter-refill-can
/products/hembiotic-750mg-functional-cbd-capsules-30-caps-buy-1-get-1-free,https://vapourism.myshopify.com/products/hembiotic-750mg-functional-cbd-capsules-30-caps-buy-1-get-1-free,https://www.vapourism.co.uk/products/hembiotic-750mg-functional-cbd-capsules-30-caps-buy-1-get-1-free
/products/hydrovape-1000mg-h4-cbd-e-liquid-30ml-70vg-30pg,https://vapourism.myshopify.com/products/hydrovape-1000mg-h4-cbd-e-liquid-30ml-70vg-30pg,https://www.vapourism.co.uk/products/hydrovape-1000mg-h4-cbd-e-liquid-30ml-70vg-30pg
/products/5mg-elfliq-by-elf-bar-10ml-nic-salt-50vg-50pg,https://vapourism.myshopify.com/products/5mg-elfliq-by-elf-bar-10ml-nic-salt-50vg-50pg,https://www.vapourism.co.uk/products/5mg-elfliq-by-elf-bar-10ml-nic-salt-50vg-50pg
/products/3mg-ohm-boy-longfill-booster-kit-freebase-70vg-30pg,https://vapourism.myshopify.com/products/3mg-ohm-boy-longfill-booster-kit-freebase-70vg-30pg,https://www.vapourism.co.uk/products/3mg-ohm-boy-longfill-booster-kit-freebase-70vg-30pg
/products/why-so-cbd-4000mg-broad-spectrum-cbd-large-vegan-gummies-11-flavours,https://vapourism.myshopify.com/products/why-so-cbd-4000mg-broad-spectrum-cbd-large-vegan-gummies-11-flavours,https://www.vapourism.co.uk/products/why-so-cbd-4000mg-broad-spectrum-cbd-large-vegan-gummies-11-flavours
/products/breaking-cbd-98-cbd-shatter-1g,https://vapourism.myshopify.com/products/breaking-cbd-98-cbd-shatter-1g,https://www.vapourism.co.uk/products/breaking-cbd-98-cbd-shatter-1g
/products/realest-cbd-750mg-broad-spectrum-cbd-10ml-hemp-oil-buy-1-get-1-free,https://vapourism.myshopify.com/products/realest-cbd-750mg-broad-spectrum-cbd-10ml-hemp-oil-buy-1-get-1-free,https://www.vapourism.co.uk/products/realest-cbd-750mg-broad-spectrum-cbd-10ml-hemp-oil-buy-1-get-1-free
/products/5cbd-by-british-cannabis-500mg-cbd-full-plant-extract-critical-jack-10ml,https://vapourism.myshopify.com/products/5cbd-by-british-cannabis-500mg-cbd-full-plant-extract-critical-jack-10ml,https://www.vapourism.co.uk/products/5cbd-by-british-cannabis-500mg-cbd-full-plant-extract-critical-jack-10ml
/products/smok-nord-pro-replacement-meshed-coils-0-6%CF%89-0-9%CF%89,https://vapourism.myshopify.com/products/smok-nord-pro-replacement-meshed-coils-0-6%CF%89-0-9%CF%89,https://www.vapourism.co.uk/products/smok-nord-pro-replacement-meshed-coils-0-6%CF%89-0-9%CF%89
/products/11mg-ubbs-menthol-strong-nicotine-pouches-20-pouches,https://vapourism.myshopify.com/products/11mg-ubbs-menthol-strong-nicotine-pouches-20-pouches,https://www.vapourism.co.uk/products/11mg-ubbs-menthol-strong-nicotine-pouches-20-pouches
/products/cali-candy-max-1500mg-full-spectrum-cbd-vegan-sweets-10-flavours,https://vapourism.myshopify.com/products/cali-candy-max-1500mg-full-spectrum-cbd-vegan-sweets-10-flavours,https://www.vapourism.co.uk/products/cali-candy-max-1500mg-full-spectrum-cbd-vegan-sweets-10-flavours
/products/smok-mini-v2-a3-coil-0-15-ohm,https://vapourism.myshopify.com/products/smok-mini-v2-a3-coil-0-15-ohm,https://www.vapourism.co.uk/products/smok-mini-v2-a3-coil-0-15-ohm
/products/cbd-by-british-cannabis-300mg-cbd-oral-capsules-30-caps-relax,https://vapourism.myshopify.com/products/cbd-by-british-cannabis-300mg-cbd-oral-capsules-30-caps-relax,https://www.vapourism.co.uk/products/cbd-by-british-cannabis-300mg-cbd-oral-capsules-30-caps-relax
/products/oxva-xlim-v3-xl-replacement-pods-3ml-3-pcs-0-4ohm-0-6ohm-0-8ohm-1-2ohm,https://vapourism.myshopify.com/products/oxva-xlim-v3-xl-replacement-pods-3ml-3-pcs-0-4ohm-0-6ohm-0-8ohm-1-2ohm,https://www.vapourism.co.uk/products/oxva-xlim-v3-xl-replacement-pods-3ml-3-pcs-0-4ohm-0-6ohm-0-8ohm-1-2ohm
/products/1-step-cbd-1500mg-broad-spectrum-cbd-shot-10ml,https://vapourism.myshopify.com/products/1-step-cbd-1500mg-broad-spectrum-cbd-shot-10ml,https://www.vapourism.co.uk/products/1-step-cbd-1500mg-broad-spectrum-cbd-shot-10ml
/products/5mg-imp-jar-select-10ml-starter-vape-kit,https://vapourism.myshopify.com/products/5mg-imp-jar-select-10ml-starter-vape-kit,https://www.vapourism.co.uk/products/5mg-imp-jar-select-10ml-starter-vape-kit
/products/freemax-starlux-replacement-pods-2ml-no-coils-included,https://vapourism.myshopify.com/products/freemax-starlux-replacement-pods-2ml-no-coils-included,https://www.vapourism.co.uk/products/freemax-starlux-replacement-pods-2ml-no-coils-included
/products/haze-cbd-diamond-15000mg-cbd-e-liquid-100ml,https://vapourism.myshopify.com/products/haze-cbd-diamond-15000mg-cbd-e-liquid-100ml,https://www.vapourism.co.uk/products/haze-cbd-diamond-15000mg-cbd-e-liquid-100ml
/products/oxva-xlim-pro-3-pod-vape-kit-30w,https://vapourism.myshopify.com/products/oxva-xlim-pro-3-pod-vape-kit-30w,https://www.vapourism.co.uk/products/oxva-xlim-pro-3-pod-vape-kit-30w
/products/ycbg-1000mg-cbd-1000mg-cbg-e-liquid-120ml-buy-1-get-1-free,https://vapourism.myshopify.com/products/ycbg-1000mg-cbd-1000mg-cbg-e-liquid-120ml-buy-1-get-1-free,https://www.vapourism.co.uk/products/ycbg-1000mg-cbd-1000mg-cbg-e-liquid-120ml-buy-1-get-1-free
/products/14mg-wham-regular-nicotine-pouch-20-pouches-buy-1-get-1-free,https://vapourism.myshopify.com/products/14mg-wham-regular-nicotine-pouch-20-pouches-buy-1-get-1-free,https://www.vapourism.co.uk/products/14mg-wham-regular-nicotine-pouch-20-pouches-buy-1-get-1-free
/products/10mg-juice-n-power-power-salts-10ml-50vg-50pg,https://vapourism.myshopify.com/products/10mg-juice-n-power-power-salts-10ml-50vg-50pg,https://www.vapourism.co.uk/products/10mg-juice-n-power-power-salts-10ml-50vg-50pg
/products/cbtea-250mg-cold-pressed-full-spectrum-cbd-english-breakfast-tea-100g,https://vapourism.myshopify.com/products/cbtea-250mg-cold-pressed-full-spectrum-cbd-english-breakfast-tea-100g,https://www.vapourism.co.uk/products/cbtea-250mg-cold-pressed-full-spectrum-cbd-english-breakfast-tea-100g
/products/mothersage-100mg-cbd-body-oil-100ml,https://vapourism.myshopify.com/products/mothersage-100mg-cbd-body-oil-100ml,https://www.vapourism.co.uk/products/mothersage-100mg-cbd-body-oil-100ml
/products/voopoo-tpp-x-replacement-pod-large,https://vapourism.myshopify.com/products/voopoo-tpp-x-replacement-pod-large,https://www.vapourism.co.uk/products/voopoo-tpp-x-replacement-pod-large
/products/a-steam-50ml-shortfill-0mg-50vg-50pg,https://vapourism.myshopify.com/products/a-steam-50ml-shortfill-0mg-50vg-50pg,https://www.vapourism.co.uk/products/a-steam-50ml-shortfill-0mg-50vg-50pg
/products/10mg-bar-series-gold-edition-nic-salt-10ml-50vg-50pg,https://vapourism.myshopify.com/products/10mg-bar-series-gold-edition-nic-salt-10ml-50vg-50pg,https://www.vapourism.co.uk/products/10mg-bar-series-gold-edition-nic-salt-10ml-50vg-50pg
/products/20mg-hayati-remix-2400-replacement-pods-2400-puffs,https://vapourism.myshopify.com/products/20mg-hayati-remix-2400-replacement-pods-2400-puffs,https://www.vapourism.co.uk/products/20mg-hayati-remix-2400-replacement-pods-2400-puffs
/products/voopoo-tpp-replacement-coils,https://vapourism.myshopify.com/products/voopoo-tpp-replacement-coils,https://www.vapourism.co.uk/products/voopoo-tpp-replacement-coils
/products/20mg-nic-salt-10ml-by-nic-nic-50vg-50pg,https://vapourism.myshopify.com/products/20mg-nic-salt-10ml-by-nic-nic-50vg-50pg,https://www.vapourism.co.uk/products/20mg-nic-salt-10ml-by-nic-nic-50vg-50pg
/products/mission-c-post-workout-3000mg-cbd-oil-30ml,https://vapourism.myshopify.com/products/mission-c-post-workout-3000mg-cbd-oil-30ml,https://www.vapourism.co.uk/products/mission-c-post-workout-3000mg-cbd-oil-30ml
/products/1000mg-equilibrium-cbd-oil-10ml-vanilla-flavour,https://vapourism.myshopify.com/products/1000mg-equilibrium-cbd-oil-10ml-vanilla-flavour,https://www.vapourism.co.uk/products/1000mg-equilibrium-cbd-oil-10ml-vanilla-flavour
/products/eos-20mg-extra-strong-nicotine-pouches-20-pouches,https://vapourism.myshopify.com/products/eos-20mg-extra-strong-nicotine-pouches-20-pouches,https://www.vapourism.co.uk/products/eos-20mg-extra-strong-nicotine-pouches-20-pouches
/products/kingston-gazillions-120ml-shortfill-0mg-70vg-30pg,https://vapourism.myshopify.com/products/kingston-gazillions-120ml-shortfill-0mg-70vg-30pg,https://www.vapourism.co.uk/products/kingston-gazillions-120ml-shortfill-0mg-70vg-30pg
/products/vaporesso-luxe-q-replacement-pods-0-8%CF%89-1-2%CF%89-2ml,https://vapourism.myshopify.com/products/vaporesso-luxe-q-replacement-pods-0-8%CF%89-1-2%CF%89-2ml,https://www.vapourism.co.uk/products/vaporesso-luxe-q-replacement-pods-0-8%CF%89-1-2%CF%89-2ml
/products/20mg-pod-salt-origins-10ml-nic-salt-50vg-50pg,https://vapourism.myshopify.com/products/20mg-pod-salt-origins-10ml-nic-salt-50vg-50pg,https://www.vapourism.co.uk/products/20mg-pod-salt-origins-10ml-nic-salt-50vg-50pg
/products/joule-2-cbd-pomegranate-hibiscus-symphony-tea-fruit-hemp-leaf-drink-40g,https://vapourism.myshopify.com/products/joule-2-cbd-pomegranate-hibiscus-symphony-tea-fruit-hemp-leaf-drink-40g,https://www.vapourism.co.uk/products/joule-2-cbd-pomegranate-hibiscus-symphony-tea-fruit-hemp-leaf-drink-40g
/products/20mg-ivg-air-2-in-1-disposable-rechargeable-pod-vape-kit-1200-puffs,https://vapourism.myshopify.com/products/20mg-ivg-air-2-in-1-disposable-rechargeable-pod-vape-kit-1200-puffs,https://www.vapourism.co.uk/products/20mg-ivg-air-2-in-1-disposable-rechargeable-pod-vape-kit-1200-puffs
/products/canavape-1200mg-12-cbg-shot-10ml,https://vapourism.myshopify.com/products/canavape-1200mg-12-cbg-shot-10ml,https://www.vapourism.co.uk/products/canavape-1200mg-12-cbg-shot-10ml
/products/uk-flavour-pure-terpenes-indica-10ml,https://vapourism.myshopify.com/products/uk-flavour-pure-terpenes-indica-10ml,https://www.vapourism.co.uk/products/uk-flavour-pure-terpenes-indica-10ml
/products/purple-crystals-by-purple-dank-1000mg-cbd-crystals-sour-diesel-buy-1-get-1-free,https://vapourism.myshopify.com/products/purple-crystals-by-purple-dank-1000mg-cbd-crystals-sour-diesel-buy-1-get-1-free,https://www.vapourism.co.uk/products/purple-crystals-by-purple-dank-1000mg-cbd-crystals-sour-diesel-buy-1-get-1-free
/products/5mg-elux-10ml-nic-salt-50vg-50pg,https://vapourism.myshopify.com/products/5mg-elux-10ml-nic-salt-50vg-50pg,https://www.vapourism.co.uk/products/5mg-elux-10ml-nic-salt-50vg-50pg
/products/vlyp-touch-empty-replacement-pods-2ml-3pcs,https://vapourism.myshopify.com/products/vlyp-touch-empty-replacement-pods-2ml-3pcs,https://www.vapourism.co.uk/products/vlyp-touch-empty-replacement-pods-2ml-3pcs
/products/orange-county-cbd-12000mg-full-spectrum-cbd-oil-100ml,https://vapourism.myshopify.com/products/orange-county-cbd-12000mg-full-spectrum-cbd-oil-100ml,https://www.vapourism.co.uk/products/orange-county-cbd-12000mg-full-spectrum-cbd-oil-100ml
/products/20mg-ghost-pro-8000-by-vapes-bars-prefilled-pods,https://vapourism.myshopify.com/products/20mg-ghost-pro-8000-by-vapes-bars-prefilled-pods,https://www.vapourism.co.uk/products/20mg-ghost-pro-8000-by-vapes-bars-prefilled-pods
/products/cbc-300mg-cbc-e-liquid-30ml,https://vapourism.myshopify.com/products/cbc-300mg-cbc-e-liquid-30ml,https://www.vapourism.co.uk/products/cbc-300mg-cbc-e-liquid-30ml
/products/elixinol-skin-300mg-cbd-miracle-oil-30ml,https://vapourism.myshopify.com/products/elixinol-skin-300mg-cbd-miracle-oil-30ml,https://www.vapourism.co.uk/products/elixinol-skin-300mg-cbd-miracle-oil-30ml
/products/feel-supreme-neuro-supreme-nootropic-capsules-60-caps,https://vapourism.myshopify.com/products/feel-supreme-neuro-supreme-nootropic-capsules-60-caps,https://www.vapourism.co.uk/products/feel-supreme-neuro-supreme-nootropic-capsules-60-caps
/products/medex-essentials-sleep-support-5htp-melatonin-patches-12-patches,https://vapourism.myshopify.com/products/medex-essentials-sleep-support-5htp-melatonin-patches-12-patches,https://www.vapourism.co.uk/products/medex-essentials-sleep-support-5htp-melatonin-patches-12-patches
/products/0mg-fantasi-100ml-shortfill-e-liquid-50vg-50pg,https://vapourism.myshopify.com/products/0mg-fantasi-100ml-shortfill-e-liquid-50vg-50pg,https://www.vapourism.co.uk/products/0mg-fantasi-100ml-shortfill-e-liquid-50vg-50pg
/products/flavour-treats-ice-by-ohm-boy-100ml-shortfill-0mg-70vg-30pg,https://vapourism.myshopify.com/products/flavour-treats-ice-by-ohm-boy-100ml-shortfill-0mg-70vg-30pg,https://www.vapourism.co.uk/products/flavour-treats-ice-by-ohm-boy-100ml-shortfill-0mg-70vg-30pg
/products/frosteez-50ml-shortfill-0mg-70vg-30pg,https://vapourism.myshopify.com/products/frosteez-50ml-shortfill-0mg-70vg-30pg,https://www.vapourism.co.uk/products/frosteez-50ml-shortfill-0mg-70vg-30pg
/products/smok-novo-2-replacement-pods-mtl-mesh-quartz,https://vapourism.myshopify.com/products/smok-novo-2-replacement-pods-mtl-mesh-quartz,https://www.vapourism.co.uk/products/smok-novo-2-replacement-pods-mtl-mesh-quartz
/products/10mg-purple-by-dr-vapes-10ml-nic-salt-50vg-50pg,https://vapourism.myshopify.com/products/10mg-purple-by-dr-vapes-10ml-nic-salt-50vg-50pg,https://www.vapourism.co.uk/products/10mg-purple-by-dr-vapes-10ml-nic-salt-50vg-50pg
/products/helwit-9mg-nicotine-pouches-orange-20-pouches-buy-2-get-1-free,https://vapourism.myshopify.com/products/helwit-9mg-nicotine-pouches-orange-20-pouches-buy-2-get-1-free,https://www.vapourism.co.uk/products/helwit-9mg-nicotine-pouches-orange-20-pouches-buy-2-get-1-free
/products/20mg-pixie-juice-bar-style-nic-salt-10ml-50vg-50pg,https://vapourism.myshopify.com/products/20mg-pixie-juice-bar-style-nic-salt-10ml-50vg-50pg,https://www.vapourism.co.uk/products/20mg-pixie-juice-bar-style-nic-salt-10ml-50vg-50pg
/products/realest-cbd-500mg-terpene-infused-cbd-booster-shot-10ml-buy-1-get-1-free,https://vapourism.myshopify.com/products/realest-cbd-500mg-terpene-infused-cbd-booster-shot-10ml-buy-1-get-1-free,https://www.vapourism.co.uk/products/realest-cbd-500mg-terpene-infused-cbd-booster-shot-10ml-buy-1-get-1-free
/products/oxva-vprime-pod-cartridges-xl-2pcs-0-2ohm-0-4ohm-0-6ohm,https://vapourism.myshopify.com/products/oxva-vprime-pod-cartridges-xl-2pcs-0-2ohm-0-4ohm-0-6ohm,https://www.vapourism.co.uk/products/oxva-vprime-pod-cartridges-xl-2pcs-0-2ohm-0-4ohm-0-6ohm
/products/11mg-ubbs-strong-nicotine-pouches-bundle-40-cans-40-cans-for-the-price-30-cans,https://vapourism.myshopify.com/products/11mg-ubbs-strong-nicotine-pouches-bundle-40-cans-40-cans-for-the-price-30-cans,https://www.vapourism.co.uk/products/11mg-ubbs-strong-nicotine-pouches-bundle-40-cans-40-cans-for-the-price-30-cans
/products/realest-cbd-500mg-broad-spectrum-cbd-10ml-mct-oil-buy-1-get-1-free,https://vapourism.myshopify.com/products/realest-cbd-500mg-broad-spectrum-cbd-10ml-mct-oil-buy-1-get-1-free,https://www.vapourism.co.uk/products/realest-cbd-500mg-broad-spectrum-cbd-10ml-mct-oil-buy-1-get-1-free
/products/celtic-wind-crops-10mg-cbd-lip-balm-7ml-buy-1-get-1-free,https://vapourism.myshopify.com/products/celtic-wind-crops-10mg-cbd-lip-balm-7ml-buy-1-get-1-free,https://www.vapourism.co.uk/products/celtic-wind-crops-10mg-cbd-lip-balm-7ml-buy-1-get-1-free
/products/darwin-3000mg-cbd-isolate-e-liquid-60ml,https://vapourism.myshopify.com/products/darwin-3000mg-cbd-isolate-e-liquid-60ml,https://www.vapourism.co.uk/products/darwin-3000mg-cbd-isolate-e-liquid-60ml
/products/just-diy-highest-grade-250ml-base-mix-diy-e-liquid-concentrate-70vg-30pg,https://vapourism.myshopify.com/products/just-diy-highest-grade-250ml-base-mix-diy-e-liquid-concentrate-70vg-30pg,https://www.vapourism.co.uk/products/just-diy-highest-grade-250ml-base-mix-diy-e-liquid-concentrate-70vg-30pg
/products/0mg-imp-jar-fizz-50ml-shortfill-50vg-50pg,https://vapourism.myshopify.com/products/0mg-imp-jar-fizz-50ml-shortfill-50vg-50pg,https://www.vapourism.co.uk/products/0mg-imp-jar-fizz-50ml-shortfill-50vg-50pg
/products/0mg-dr-vapes-pink-frozen-50ml-shortfill-78vg-22pg,https://vapourism.myshopify.com/products/0mg-dr-vapes-pink-frozen-50ml-shortfill-78vg-22pg,https://www.vapourism.co.uk/products/0mg-dr-vapes-pink-frozen-50ml-shortfill-78vg-22pg
/products/500mg-haze-cbd-c2-pods-800-puffs,https://vapourism.myshopify.com/products/500mg-haze-cbd-c2-pods-800-puffs,https://www.vapourism.co.uk/products/500mg-haze-cbd-c2-pods-800-puffs
/products/dr-watson-5000mg-cbd-e-liquid-og-kush-10ml,https://vapourism.myshopify.com/products/dr-watson-5000mg-cbd-e-liquid-og-kush-10ml,https://www.vapourism.co.uk/products/dr-watson-5000mg-cbd-e-liquid-og-kush-10ml
/products/20mg-top-salt-fruit-flavour-nic-salts-by-a-steam-10ml-50vg-50pg,https://vapourism.myshopify.com/products/20mg-top-salt-fruit-flavour-nic-salts-by-a-steam-10ml-50vg-50pg,https://www.vapourism.co.uk/products/20mg-top-salt-fruit-flavour-nic-salts-by-a-steam-10ml-50vg-50pg
/products/feel-supreme-5-htp-griffonia-simplicifolia-seed-extract-capsules-60-caps,https://vapourism.myshopify.com/products/feel-supreme-5-htp-griffonia-simplicifolia-seed-extract-capsules-60-caps,https://www.vapourism.co.uk/products/feel-supreme-5-htp-griffonia-simplicifolia-seed-extract-capsules-60-caps
/products/reakiro-1500mg-full-spectrum-cbd-soft-gel-capsules-60-caps-buy-1-get-1-free,https://vapourism.myshopify.com/products/reakiro-1500mg-full-spectrum-cbd-soft-gel-capsules-60-caps-buy-1-get-1-free,https://www.vapourism.co.uk/products/reakiro-1500mg-full-spectrum-cbd-soft-gel-capsules-60-caps-buy-1-get-1-free
/products/10mg-bar-juice-5000-nic-salts-10ml-40vg-60pg,https://vapourism.myshopify.com/products/10mg-bar-juice-5000-nic-salts-10ml-40vg-60pg,https://www.vapourism.co.uk/products/10mg-bar-juice-5000-nic-salts-10ml-40vg-60pg
/products/5mg-drifter-bar-salt-10ml-50vg-50pg,https://vapourism.myshopify.com/products/5mg-drifter-bar-salt-10ml-50vg-50pg,https://www.vapourism.co.uk/products/5mg-drifter-bar-salt-10ml-50vg-50pg
/products/just-cbd-1000mg-vape-juice-60ml,https://vapourism.myshopify.com/products/just-cbd-1000mg-vape-juice-60ml,https://www.vapourism.co.uk/products/just-cbd-1000mg-vape-juice-60ml
